     2.344   1156.937 # matmult_mkn
    58.594   1979.229 # matmult_mkn
   234.375   1937.909 # matmult_mkn
   937.500   1981.503 # matmult_mkn
  3750.000   1959.946 # matmult_mkn
  8437.500   1979.396 # matmult_mkn
 15000.000   1931.977 # matmult_mkn
 23437.500   1590.830 # matmult_mkn
 33750.000   1451.715 # matmult_mkn
 45937.500   1429.015 # matmult_mkn
 60000.000   1427.902 # matmult_mkn
 75937.500   1422.313 # matmult_mkn
 93750.000   1422.516 # matmult_mkn
146484.375   1414.365 # matmult_mkn
210937.500   1419.870 # matmult_mkn
287109.375   1420.134 # matmult_mkn
375000.000   1414.953 # matmult_mkn
