     2.344   1134.539 # matmult_kmn
    58.594   1989.926 # matmult_kmn
   234.375   1932.155 # matmult_kmn
   937.500   1954.064 # matmult_kmn
  3750.000   1876.247 # matmult_kmn
  8437.500   1927.962 # matmult_kmn
 15000.000   1910.791 # matmult_kmn
 23437.500   1719.569 # matmult_kmn
 33750.000   1464.753 # matmult_kmn
 45937.500   1411.299 # matmult_kmn
 60000.000   1396.481 # matmult_kmn
 75937.500   1388.329 # matmult_kmn
 93750.000   1388.516 # matmult_kmn
146484.375   1377.757 # matmult_kmn
210937.500   1386.011 # matmult_kmn
287109.375   1393.472 # matmult_kmn
375000.000   1409.649 # matmult_kmn
