     2.344   1005.896 # matmult_mkn
    58.594   1749.031 # matmult_mkn
   234.375   1794.563 # matmult_mkn
   937.500   1790.637 # matmult_mkn
  3750.000   1759.994 # matmult_mkn
  8437.500   1771.267 # matmult_mkn
 15000.000   1691.624 # matmult_mkn
 23437.500   1446.636 # matmult_mkn
 33750.000   1377.542 # matmult_mkn
 45937.500   1365.044 # matmult_mkn
 60000.000   1357.701 # matmult_mkn
 75937.500   1356.196 # matmult_mkn
 93750.000   1353.111 # matmult_mkn
146484.375   1354.902 # matmult_mkn
210937.500   1358.330 # matmult_mkn
287109.375   1356.990 # matmult_mkn
375000.000   1362.734 # matmult_mkn
