     2.344    787.943 # matmult_blk 2
     2.344    778.713 # matmult_blk 4
     2.344    805.386 # matmult_blk 8
     2.344    825.470 # matmult_blk 12
     2.344    825.699 # matmult_blk 16
     2.344    825.466 # matmult_blk 24
     2.344    823.978 # matmult_blk 32
     2.344    823.591 # matmult_blk 64
     2.344    825.486 # matmult_blk 128
     2.344    824.957 # matmult_blk 192
     2.344    825.652 # matmult_blk 256
    58.594    821.541 # matmult_blk 2
    58.594    828.666 # matmult_blk 4
    58.594    832.470 # matmult_blk 8
    58.594    833.478 # matmult_blk 12
    58.594    831.024 # matmult_blk 16
    58.594    834.373 # matmult_blk 24
    58.594    840.859 # matmult_blk 32
    58.594    837.879 # matmult_blk 64
    58.594    840.444 # matmult_blk 128
    58.594    843.232 # matmult_blk 192
    58.594    840.230 # matmult_blk 256
   234.375    761.999 # matmult_blk 2
   234.375    771.938 # matmult_blk 4
   234.375    771.249 # matmult_blk 8
   234.375    779.093 # matmult_blk 12
   234.375    781.103 # matmult_blk 16
   234.375    782.080 # matmult_blk 24
   234.375    783.494 # matmult_blk 32
   234.375    783.715 # matmult_blk 64
   234.375    780.963 # matmult_blk 128
   234.375    779.695 # matmult_blk 192
   234.375    780.086 # matmult_blk 256
   937.500    744.037 # matmult_blk 2
   937.500    750.330 # matmult_blk 4
   937.500    751.964 # matmult_blk 8
   937.500    750.610 # matmult_blk 12
   937.500    755.017 # matmult_blk 16
   937.500    758.575 # matmult_blk 24
   937.500    756.443 # matmult_blk 32
   937.500    756.562 # matmult_blk 64
   937.500    757.800 # matmult_blk 128
   937.500    754.579 # matmult_blk 192
   937.500    752.645 # matmult_blk 256
  3750.000    721.099 # matmult_blk 2
  3750.000    717.416 # matmult_blk 4
  3750.000    712.259 # matmult_blk 8
  3750.000    720.860 # matmult_blk 12
  3750.000    725.650 # matmult_blk 16
  3750.000    732.475 # matmult_blk 24
  3750.000    733.139 # matmult_blk 32
  3750.000    733.647 # matmult_blk 64
  3750.000    736.979 # matmult_blk 128
  3750.000    738.229 # matmult_blk 192
  3750.000    730.805 # matmult_blk 256
  8437.500    633.248 # matmult_blk 2
  8437.500    678.604 # matmult_blk 4
  8437.500    698.197 # matmult_blk 8
  8437.500    711.634 # matmult_blk 12
  8437.500    715.266 # matmult_blk 16
  8437.500    721.730 # matmult_blk 24
  8437.500    726.140 # matmult_blk 32
  8437.500    727.427 # matmult_blk 64
  8437.500    732.672 # matmult_blk 128
  8437.500    727.564 # matmult_blk 192
  8437.500    720.368 # matmult_blk 256
 15000.000    622.310 # matmult_blk 2
 15000.000    670.976 # matmult_blk 4
 15000.000    701.624 # matmult_blk 8
 15000.000    714.078 # matmult_blk 12
 15000.000    718.570 # matmult_blk 16
 15000.000    712.270 # matmult_blk 24
 15000.000    723.930 # matmult_blk 32
 15000.000    730.099 # matmult_blk 64
 15000.000    729.408 # matmult_blk 128
 15000.000    725.408 # matmult_blk 192
 15000.000    720.682 # matmult_blk 256
 23437.500    592.227 # matmult_blk 2
 23437.500    656.614 # matmult_blk 4
 23437.500    692.002 # matmult_blk 8
 23437.500    707.692 # matmult_blk 12
 23437.500    714.969 # matmult_blk 16
 23437.500    722.310 # matmult_blk 24
 23437.500    723.856 # matmult_blk 32
 23437.500    727.281 # matmult_blk 64
 23437.500    721.506 # matmult_blk 128
 23437.500    717.097 # matmult_blk 192
 23437.500    714.757 # matmult_blk 256
 33750.000    616.014 # matmult_blk 2
 33750.000    669.570 # matmult_blk 4
 33750.000    695.539 # matmult_blk 8
 33750.000    705.202 # matmult_blk 12
 33750.000    710.446 # matmult_blk 16
 33750.000    716.718 # matmult_blk 24
 33750.000    718.474 # matmult_blk 32
 33750.000    720.897 # matmult_blk 64
 33750.000    713.055 # matmult_blk 128
 33750.000    705.181 # matmult_blk 192
 33750.000    670.734 # matmult_blk 256
 45937.500    587.740 # matmult_blk 2
 45937.500    650.254 # matmult_blk 4
 45937.500    686.249 # matmult_blk 8
 45937.500    698.845 # matmult_blk 12
 45937.500    705.816 # matmult_blk 16
 45937.500    711.337 # matmult_blk 24
 45937.500    714.792 # matmult_blk 32
 45937.500    715.462 # matmult_blk 64
 45937.500    709.822 # matmult_blk 128
 45937.500    703.150 # matmult_blk 192
 45937.500    668.553 # matmult_blk 256
 60000.000    620.676 # matmult_blk 2
 60000.000    665.299 # matmult_blk 4
 60000.000    689.579 # matmult_blk 8
 60000.000    697.662 # matmult_blk 12
 60000.000    705.169 # matmult_blk 16
 60000.000    708.083 # matmult_blk 24
 60000.000    709.499 # matmult_blk 32
 60000.000    706.675 # matmult_blk 64
 60000.000    696.575 # matmult_blk 128
 60000.000    658.930 # matmult_blk 192
 60000.000    589.542 # matmult_blk 256
 75937.500    603.123 # matmult_blk 2
 75937.500    657.980 # matmult_blk 4
 75937.500    692.009 # matmult_blk 8
 75937.500    703.798 # matmult_blk 12
 75937.500    708.120 # matmult_blk 16
 75937.500    713.558 # matmult_blk 24
 75937.500    715.526 # matmult_blk 32
 75937.500    709.661 # matmult_blk 64
 75937.500    701.230 # matmult_blk 128
 75937.500    637.184 # matmult_blk 192
 75937.500    595.673 # matmult_blk 256
 93750.000    608.223 # matmult_blk 2
 93750.000    661.671 # matmult_blk 4
 93750.000    692.733 # matmult_blk 8
 93750.000    702.300 # matmult_blk 12
 93750.000    707.995 # matmult_blk 16
 93750.000    711.926 # matmult_blk 24
 93750.000    710.352 # matmult_blk 32
 93750.000    700.523 # matmult_blk 64
 93750.000    653.909 # matmult_blk 128
 93750.000    535.963 # matmult_blk 192
 93750.000    516.142 # matmult_blk 256
146484.375    523.804 # matmult_blk 2
146484.375    606.919 # matmult_blk 4
146484.375    660.656 # matmult_blk 8
146484.375    677.725 # matmult_blk 12
146484.375    685.101 # matmult_blk 16
146484.375    695.856 # matmult_blk 24
146484.375    699.486 # matmult_blk 32
146484.375    693.610 # matmult_blk 64
146484.375    567.071 # matmult_blk 128
146484.375    416.887 # matmult_blk 192
146484.375    409.283 # matmult_blk 256
210937.500    588.401 # matmult_blk 2
210937.500    647.181 # matmult_blk 4
210937.500    681.965 # matmult_blk 8
210937.500    686.791 # matmult_blk 12
210937.500    691.135 # matmult_blk 16
210937.500    698.795 # matmult_blk 24
210937.500    695.093 # matmult_blk 32
210937.500    687.775 # matmult_blk 64
210937.500    536.158 # matmult_blk 128
210937.500    508.220 # matmult_blk 192
210937.500    507.283 # matmult_blk 256
287109.375    518.813 # matmult_blk 2
287109.375    586.243 # matmult_blk 4
287109.375    641.180 # matmult_blk 8
287109.375    652.812 # matmult_blk 12
287109.375    653.570 # matmult_blk 16
287109.375    655.121 # matmult_blk 24
287109.375    656.529 # matmult_blk 32
287109.375    625.441 # matmult_blk 64
287109.375    462.088 # matmult_blk 128
287109.375    422.858 # matmult_blk 192
287109.375    421.698 # matmult_blk 256
