     2.344    457.627 # matmult_blk 2
     2.344    712.855 # matmult_blk 4
     2.344    911.959 # matmult_blk 8
     2.344   1157.753 # matmult_blk 12
     2.344   1192.733 # matmult_blk 16
     2.344   1182.397 # matmult_blk 24
     2.344   1203.481 # matmult_blk 32
     2.344   1185.300 # matmult_blk 64
     2.344   1197.165 # matmult_blk 128
     2.344   1195.410 # matmult_blk 192
     2.344   1193.022 # matmult_blk 256
     2.344   1199.605 # matmult_blk 400
     2.344   1188.112 # matmult_blk 512
     2.344   1189.242 # matmult_blk 700
     2.344   1188.550 # matmult_blk 850
     2.344   1186.412 # matmult_blk 1024
    58.594    601.160 # matmult_blk 2
    58.594   1148.242 # matmult_blk 4
    58.594   1708.128 # matmult_blk 8
    58.594   2363.976 # matmult_blk 12
    58.594   2615.868 # matmult_blk 16
    58.594   2855.066 # matmult_blk 24
    58.594   3302.664 # matmult_blk 32
    58.594   3662.487 # matmult_blk 64
    58.594   3651.443 # matmult_blk 128
    58.594   3739.956 # matmult_blk 192
    58.594   3731.002 # matmult_blk 256
    58.594   3710.508 # matmult_blk 400
    58.594   3645.281 # matmult_blk 512
    58.594   3712.091 # matmult_blk 700
    58.594   3671.832 # matmult_blk 850
    58.594   3632.511 # matmult_blk 1024
   234.375    615.628 # matmult_blk 2
   234.375   1197.950 # matmult_blk 4
   234.375   1754.277 # matmult_blk 8
   234.375   2445.742 # matmult_blk 12
   234.375   2708.121 # matmult_blk 16
   234.375   3006.816 # matmult_blk 24
   234.375   3174.324 # matmult_blk 32
   234.375   3514.804 # matmult_blk 64
   234.375   3775.531 # matmult_blk 128
   234.375   3782.728 # matmult_blk 192
   234.375   3778.930 # matmult_blk 256
   234.375   3774.751 # matmult_blk 400
   234.375   3783.140 # matmult_blk 512
   234.375   3796.693 # matmult_blk 700
   234.375   3774.994 # matmult_blk 850
   234.375   3773.507 # matmult_blk 1024
   937.500    592.087 # matmult_blk 2
   937.500   1160.252 # matmult_blk 4
   937.500   1777.211 # matmult_blk 8
   937.500   2502.420 # matmult_blk 12
   937.500   2795.412 # matmult_blk 16
   937.500   3106.566 # matmult_blk 24
   937.500   3276.760 # matmult_blk 32
   937.500   3371.909 # matmult_blk 64
   937.500   3634.354 # matmult_blk 128
   937.500   3614.478 # matmult_blk 192
   937.500   3787.610 # matmult_blk 256
   937.500   3786.631 # matmult_blk 400
   937.500   3806.996 # matmult_blk 512
   937.500   3809.067 # matmult_blk 700
   937.500   3810.350 # matmult_blk 850
   937.500   3795.542 # matmult_blk 1024
  3750.000    585.335 # matmult_blk 2
  3750.000   1126.295 # matmult_blk 4
  3750.000   1752.306 # matmult_blk 8
  3750.000   2595.000 # matmult_blk 12
  3750.000   2903.170 # matmult_blk 16
  3750.000   3228.550 # matmult_blk 24
  3750.000   3440.445 # matmult_blk 32
  3750.000   3561.557 # matmult_blk 64
  3750.000   3675.679 # matmult_blk 128
  3750.000   3692.217 # matmult_blk 192
  3750.000   3756.722 # matmult_blk 256
  3750.000   3917.180 # matmult_blk 400
  3750.000   3886.108 # matmult_blk 512
  3750.000   3887.471 # matmult_blk 700
  3750.000   3922.338 # matmult_blk 850
  3750.000   3931.393 # matmult_blk 1024
  8437.500    612.267 # matmult_blk 2
  8437.500   1155.640 # matmult_blk 4
  8437.500   1772.719 # matmult_blk 8
  8437.500   2574.122 # matmult_blk 12
  8437.500   2820.145 # matmult_blk 16
  8437.500   3161.844 # matmult_blk 24
  8437.500   3383.895 # matmult_blk 32
  8437.500   3452.960 # matmult_blk 64
  8437.500   3697.218 # matmult_blk 128
  8437.500   3744.110 # matmult_blk 192
  8437.500   3795.502 # matmult_blk 256
  8437.500   3646.971 # matmult_blk 400
  8437.500   3747.805 # matmult_blk 512
  8437.500   3916.917 # matmult_blk 700
  8437.500   3943.798 # matmult_blk 850
  8437.500   3947.240 # matmult_blk 1024
 15000.000    619.488 # matmult_blk 2
 15000.000   1189.140 # matmult_blk 4
 15000.000   1835.910 # matmult_blk 8
 15000.000   2534.225 # matmult_blk 12
 15000.000   2780.180 # matmult_blk 16
 15000.000   3126.817 # matmult_blk 24
 15000.000   3284.711 # matmult_blk 32
 15000.000   3646.693 # matmult_blk 64
 15000.000   3791.907 # matmult_blk 128
 15000.000   3796.967 # matmult_blk 192
 15000.000   3753.408 # matmult_blk 256
 15000.000   3250.222 # matmult_blk 400
 15000.000   3398.044 # matmult_blk 512
 15000.000   3817.144 # matmult_blk 700
 15000.000   3929.846 # matmult_blk 850
 15000.000   3944.958 # matmult_blk 1024
 23437.500    621.171 # matmult_blk 2
 23437.500   1202.511 # matmult_blk 4
 23437.500   1846.712 # matmult_blk 8
 23437.500   2604.256 # matmult_blk 12
 23437.500   2850.980 # matmult_blk 16
 23437.500   3197.107 # matmult_blk 24
 23437.500   3329.325 # matmult_blk 32
 23437.500   3545.391 # matmult_blk 64
 23437.500   3814.754 # matmult_blk 128
 23437.500   3821.676 # matmult_blk 192
 23437.500   3753.672 # matmult_blk 256
 23437.500   3422.823 # matmult_blk 400
 23437.500   3326.617 # matmult_blk 512
 23437.500   3399.244 # matmult_blk 700
 23437.500   3617.511 # matmult_blk 850
 23437.500   3880.974 # matmult_blk 1024
 33750.000    608.870 # matmult_blk 2
 33750.000   1195.449 # matmult_blk 4
 33750.000   1839.323 # matmult_blk 8
 33750.000   2595.875 # matmult_blk 12
 33750.000   2880.404 # matmult_blk 16
 33750.000   3254.502 # matmult_blk 24
 33750.000   3235.130 # matmult_blk 32
 33750.000   3527.490 # matmult_blk 64
 33750.000   3766.674 # matmult_blk 128
 33750.000   3862.159 # matmult_blk 192
 33750.000   3904.651 # matmult_blk 256
 33750.000   3275.433 # matmult_blk 400
 33750.000   3434.278 # matmult_blk 512
 33750.000   3463.361 # matmult_blk 700
 33750.000   3152.755 # matmult_blk 850
 33750.000   2585.093 # matmult_blk 1024
 45937.500    604.262 # matmult_blk 2
 45937.500   1178.840 # matmult_blk 4
 45937.500   1808.924 # matmult_blk 8
 45937.500   2625.269 # matmult_blk 12
 45937.500   2910.011 # matmult_blk 16
 45937.500   3172.863 # matmult_blk 24
 45937.500   3144.893 # matmult_blk 32
 45937.500   3472.328 # matmult_blk 64
 45937.500   3734.084 # matmult_blk 128
 45937.500   3817.905 # matmult_blk 192
 45937.500   3889.476 # matmult_blk 256
 45937.500   3315.766 # matmult_blk 400
 45937.500   3297.076 # matmult_blk 512
 45937.500   3444.446 # matmult_blk 700
 45937.500   3465.042 # matmult_blk 850
 45937.500   3441.533 # matmult_blk 1024
 60000.000    606.043 # matmult_blk 2
 60000.000   1181.308 # matmult_blk 4
 60000.000   1801.129 # matmult_blk 8
 60000.000   2604.214 # matmult_blk 12
 60000.000   2932.658 # matmult_blk 16
 60000.000   3268.554 # matmult_blk 24
 60000.000   3152.130 # matmult_blk 32
 60000.000   3482.773 # matmult_blk 64
 60000.000   3691.964 # matmult_blk 128
 60000.000   3806.453 # matmult_blk 192
 60000.000   3875.291 # matmult_blk 256
 60000.000   3256.988 # matmult_blk 400
 60000.000   3404.713 # matmult_blk 512
