     2.344   1365.467 # matmult_knm
    58.594   2544.236 # matmult_knm
   234.375   2391.327 # matmult_knm
   937.500   1782.471 # matmult_knm
  3750.000   1166.637 # matmult_knm
  8437.500   1259.535 # matmult_knm
 15000.000   1094.547 # matmult_knm
 23437.500   1271.639 # matmult_knm
 33750.000   1143.381 # matmult_knm
 45937.500   1249.038 # matmult_knm
 60000.000    755.410 # matmult_knm
 75937.500    999.889 # matmult_knm
 93750.000    873.635 # matmult_knm
146484.375    723.001 # matmult_knm
210937.500    843.915 # matmult_knm
287109.375    651.445 # matmult_knm
375000.000    365.709 # matmult_knm
