     2.344   1321.706 # matmult_nkm
    58.594   2516.937 # matmult_nkm
   234.375   2291.775 # matmult_nkm
   937.500   1714.462 # matmult_nkm
  3750.000   1123.252 # matmult_nkm
  8437.500   1196.733 # matmult_nkm
 15000.000   1083.265 # matmult_nkm
 23437.500   1254.494 # matmult_nkm
 33750.000   1091.559 # matmult_nkm
 45937.500   1169.640 # matmult_nkm
 60000.000    715.828 # matmult_nkm
 75937.500    916.251 # matmult_nkm
 93750.000    762.775 # matmult_nkm
146484.375    660.874 # matmult_nkm
210937.500    745.611 # matmult_nkm
287109.375    624.806 # matmult_nkm
375000.000    367.908 # matmult_nkm
