     2.344   1690.704 # matmult_lib
    58.594  10299.413 # matmult_lib
   234.375  11345.788 # matmult_lib
   937.500  13305.030 # matmult_lib
  3750.000  13351.560 # matmult_lib
  8437.500  13206.847 # matmult_lib
 15000.000  13391.109 # matmult_lib
 23437.500  13283.780 # matmult_lib
 33750.000  13424.335 # matmult_lib
 45937.500  13276.687 # matmult_lib
 60000.000  13395.300 # matmult_lib
 75937.500  13262.740 # matmult_lib
 93750.000  13123.722 # matmult_lib
146484.375  13397.823 # matmult_lib
210937.500  13431.874 # matmult_lib
287109.375  13468.655 # matmult_lib
375000.000  13499.609 # matmult_lib
