     2.344    806.438 # matmult_blk 2
     2.344    978.039 # matmult_blk 4
     2.344   1204.771 # matmult_blk 8
     2.344   1402.268 # matmult_blk 12
     2.344   1412.892 # matmult_blk 16
     2.344   1406.359 # matmult_blk 24
     2.344   1401.769 # matmult_blk 32
     2.344   1413.177 # matmult_blk 64
     2.344   1411.710 # matmult_blk 128
     2.344   1413.563 # matmult_blk 192
     2.344   1408.202 # matmult_blk 256
     2.344   1410.367 # matmult_blk 400
     2.344   1398.872 # matmult_blk 512
     2.344   1415.359 # matmult_blk 700
     2.344   1414.540 # matmult_blk 850
     2.344   1415.358 # matmult_blk 1024
    58.594   1181.057 # matmult_blk 2
    58.594   1903.572 # matmult_blk 4
    58.594   2616.257 # matmult_blk 8
    58.594   2825.391 # matmult_blk 12
    58.594   2890.622 # matmult_blk 16
    58.594   2932.982 # matmult_blk 24
    58.594   3142.738 # matmult_blk 32
    58.594   3205.892 # matmult_blk 64
    58.594   3208.030 # matmult_blk 128
    58.594   3208.297 # matmult_blk 192
    58.594   3184.256 # matmult_blk 256
    58.594   3181.172 # matmult_blk 400
    58.594   3205.798 # matmult_blk 512
    58.594   3213.054 # matmult_blk 700
    58.594   3224.394 # matmult_blk 850
    58.594   3207.896 # matmult_blk 1024
   234.375   1206.152 # matmult_blk 2
   234.375   1986.729 # matmult_blk 4
   234.375   2824.741 # matmult_blk 8
   234.375   3004.038 # matmult_blk 12
   234.375   3104.960 # matmult_blk 16
   234.375   3113.661 # matmult_blk 24
   234.375   3140.563 # matmult_blk 32
   234.375   3271.995 # matmult_blk 64
   234.375   3269.188 # matmult_blk 128
   234.375   3302.202 # matmult_blk 192
   234.375   3270.212 # matmult_blk 256
   234.375   3301.476 # matmult_blk 400
   234.375   3277.133 # matmult_blk 512
   234.375   3263.794 # matmult_blk 700
   234.375   3255.595 # matmult_blk 850
   234.375   3287.218 # matmult_blk 1024
   937.500   1224.380 # matmult_blk 2
   937.500   2008.739 # matmult_blk 4
   937.500   2891.066 # matmult_blk 8
   937.500   3097.608 # matmult_blk 12
   937.500   3172.443 # matmult_blk 16
   937.500   3191.576 # matmult_blk 24
   937.500   3245.888 # matmult_blk 32
   937.500   3223.028 # matmult_blk 64
   937.500   3289.520 # matmult_blk 128
   937.500   3282.436 # matmult_blk 192
   937.500   3320.331 # matmult_blk 256
   937.500   3274.232 # matmult_blk 400
   937.500   3319.428 # matmult_blk 512
   937.500   3275.870 # matmult_blk 700
   937.500   3275.215 # matmult_blk 850
   937.500   3312.257 # matmult_blk 1024
  3750.000   1211.537 # matmult_blk 2
  3750.000   2018.694 # matmult_blk 4
  3750.000   2870.959 # matmult_blk 8
  3750.000   3083.725 # matmult_blk 12
  3750.000   3183.706 # matmult_blk 16
  3750.000   3226.885 # matmult_blk 24
  3750.000   3243.181 # matmult_blk 32
  3750.000   3243.528 # matmult_blk 64
  3750.000   3224.253 # matmult_blk 128
  3750.000   3284.344 # matmult_blk 192
  3750.000   3313.126 # matmult_blk 256
  3750.000   3275.288 # matmult_blk 400
  3750.000   3219.307 # matmult_blk 512
  3750.000   3284.477 # matmult_blk 700
  3750.000   3278.056 # matmult_blk 850
  3750.000   3280.548 # matmult_blk 1024
  8437.500   1219.200 # matmult_blk 2
  8437.500   2016.588 # matmult_blk 4
  8437.500   2849.504 # matmult_blk 8
  8437.500   3102.797 # matmult_blk 12
  8437.500   3182.650 # matmult_blk 16
  8437.500   3160.236 # matmult_blk 24
  8437.500   3211.789 # matmult_blk 32
  8437.500   3135.463 # matmult_blk 64
  8437.500   3218.679 # matmult_blk 128
  8437.500   3240.095 # matmult_blk 192
  8437.500   3255.944 # matmult_blk 256
  8437.500   3110.943 # matmult_blk 400
  8437.500   3201.090 # matmult_blk 512
  8437.500   3245.356 # matmult_blk 700
  8437.500   3237.693 # matmult_blk 850
  8437.500   3220.306 # matmult_blk 1024
 15000.000   1228.616 # matmult_blk 2
 15000.000   2008.002 # matmult_blk 4
 15000.000   2854.624 # matmult_blk 8
 15000.000   3090.246 # matmult_blk 12
 15000.000   3136.625 # matmult_blk 16
 15000.000   3132.548 # matmult_blk 24
 15000.000   3137.313 # matmult_blk 32
 15000.000   3186.943 # matmult_blk 64
 15000.000   3248.967 # matmult_blk 128
 15000.000   3250.774 # matmult_blk 192
 15000.000   3298.210 # matmult_blk 256
 15000.000   2975.830 # matmult_blk 400
 15000.000   3035.747 # matmult_blk 512
 15000.000   3181.957 # matmult_blk 700
 15000.000   3267.512 # matmult_blk 850
 15000.000   3257.303 # matmult_blk 1024
 23437.500   1220.047 # matmult_blk 2
 23437.500   2009.496 # matmult_blk 4
 23437.500   2896.392 # matmult_blk 8
 23437.500   3097.070 # matmult_blk 12
 23437.500   3128.870 # matmult_blk 16
 23437.500   3174.914 # matmult_blk 24
 23437.500   3157.403 # matmult_blk 32
 23437.500   3153.080 # matmult_blk 64
 23437.500   3201.329 # matmult_blk 128
 23437.500   3242.526 # matmult_blk 192
 23437.500   3269.332 # matmult_blk 256
 23437.500   3059.367 # matmult_blk 400
 23437.500   3043.311 # matmult_blk 512
 23437.500   3058.677 # matmult_blk 700
 23437.500   3051.991 # matmult_blk 850
 23437.500   3255.356 # matmult_blk 1024
 33750.000   1228.838 # matmult_blk 2
