     2.344   1437.358 # matmult_kmn
    58.594   3384.475 # matmult_kmn
   234.375   3316.694 # matmult_kmn
   937.500   3443.821 # matmult_kmn
  3750.000   3202.292 # matmult_kmn
  8437.500   3306.049 # matmult_kmn
 15000.000   3364.535 # matmult_kmn
 23437.500   3377.532 # matmult_kmn
 33750.000   3391.167 # matmult_kmn
 45937.500   3252.045 # matmult_kmn
 60000.000   2710.326 # matmult_kmn
 75937.500   2159.243 # matmult_kmn
 93750.000   1942.374 # matmult_kmn
146484.375   1780.206 # matmult_kmn
210937.500   1720.075 # matmult_kmn
287109.375   1695.867 # matmult_kmn
375000.000   1685.593 # matmult_kmn
